	inst(total)	inst(base)	inst(mean)	inst(median)	inst(std)
1	1.2621653079986572	1.0234777927398682	0.0022950722621	0.00223767757416	0.000266827870723
2	57.80690550804138	18.174800872802734	0.0270341777867	0.0267630815506	0.00199505601181
3	661.2524883747101	80.79261183738708	0.124615688394	0.125431060791	0.00708467811224
